,start,finish,duration
874,42000.0,42045.0,45.0
875,42038.0,42086.0,48.0
876,42062.0,42105.0,43.0
877,42110.0,42153.0,43.0
878,42266.0,42309.0,43.0
879,42323.0,42366.0,43.0
880,42441.0,42484.0,43.0
881,42482.0,42525.0,43.0
882,42579.0,42622.0,43.0
883,42673.0,42716.0,43.0
884,42767.0,42810.0,43.0
885,42890.0,42940.0,50.0
886,42900.0,42948.0,48.0
887,42941.0,42989.0,48.0
888,42965.0,43008.0,43.0
889,43104.0,43165.0,61.0
890,43109.0,43174.0,65.0
891,43125.0,43181.0,56.0
892,43140.0,43190.0,50.0
893,43162.0,43202.0,40.0
894,43212.0,43255.0,43.0
895,43396.0,43444.0,48.0
896,43420.0,43463.0,43.0
897,43599.0,43647.0,48.0
898,43620.0,43661.0,41.0
899,43714.0,43766.0,52.0
900,43716.0,43772.0,56.0
901,43729.0,43778.0,49.0
902,43888.0,43931.0,43.0
903,43939.0,43982.0,43.0
904,44034.0,44088.0,54.0
905,44041.0,44089.0,48.0
906,44074.0,44126.0,52.0
907,44098.0,44143.0,45.0
908,44150.0,44193.0,43.0
909,44221.0,44275.0,54.0
910,44246.0,44317.0,71.0
911,44260.0,44320.0,60.0
912,44262.0,44321.0,59.0
913,44464.0,44512.0,48.0
914,44485.0,44526.0,41.0
915,44618.0,44671.0,53.0
916,44649.0,44693.0,44.0
917,44754.0,44797.0,43.0
918,44809.0,44856.0,47.0
919,44821.0,44865.0,44.0
920,44904.0,44951.0,47.0
921,44916.0,44960.0,44.0
922,45004.0,45047.0,43.0
923,45090.0,45150.0,60.0
924,45103.0,45155.0,52.0
925,45106.0,45157.0,51.0
926,45172.0,45224.0,52.0
927,45187.0,45236.0,49.0
928,45191.0,45240.0,49.0
929,45234.0,45284.0,50.0
930,45249.0,45301.0,52.0
931,45289.0,45330.0,41.0
932,45348.0,45391.0,43.0
933,45409.0,45460.0,51.0
934,45413.0,45461.0,48.0
935,45529.0,45572.0,43.0
936,45573.0,45624.0,51.0
937,45611.0,45656.0,45.0
938,45660.0,45703.0,43.0
939,45727.0,45777.0,50.0
940,45737.0,45782.0,45.0
941,45903.0,45955.0,52.0
942,45905.0,45956.0,51.0
943,46038.0,46089.0,51.0
944,46076.0,46129.0,53.0
945,46081.0,46137.0,56.0
946,46092.0,46140.0,48.0
947,46198.0,46246.0,48.0
948,46220.0,46260.0,40.0
949,46323.0,46380.0,57.0
950,46331.0,46386.0,55.0
951,46337.0,46387.0,50.0
952,46386.0,46429.0,43.0
953,46439.0,46482.0,43.0
954,46472.0,46525.0,53.0
955,46476.0,46527.0,51.0
956,46660.0,46710.0,50.0
957,46668.0,46715.0,47.0
958,46738.0,46781.0,43.0
959,46807.0,46850.0,43.0
960,46867.0,46922.0,55.0
961,46869.0,46922.0,53.0
962,46895.0,46943.0,48.0
963,46930.0,46975.0,45.0
964,46994.0,47062.0,68.0
965,47012.0,47066.0,54.0
966,47014.0,47071.0,57.0
967,47029.0,47078.0,49.0
968,47145.0,47188.0,43.0
969,47225.0,47279.0,54.0
970,47261.0,47302.0,41.0
971,47316.0,47369.0,53.0
972,47345.0,47396.0,51.0
973,47365.0,47423.0,58.0
974,47397.0,47454.0,57.0
975,47402.0,47462.0,60.0
976,47435.0,47487.0,52.0
977,47461.0,47501.0,40.0
978,47636.0,47685.0,49.0
979,47650.0,47700.0,50.0
980,47676.0,47728.0,52.0
981,47708.0,47754.0,46.0
982,47875.0,47923.0,48.0
983,47888.0,47933.0,45.0
984,47940.0,47988.0,48.0
985,47961.0,48002.0,41.0
986,48024.0,48069.0,45.0
987,48056.0,48148.0,92.0
988,48068.0,48152.0,84.0
989,48070.0,48152.0,82.0
990,48092.0,48159.0,67.0
991,48096.0,48159.0,63.0
992,48098.0,48160.0,62.0
993,48182.0,48232.0,50.0
994,48190.0,48237.0,47.0
995,48235.0,48278.0,43.0
996,48326.0,48369.0,43.0
997,48382.0,48436.0,54.0
998,48395.0,48453.0,58.0
999,48404.0,48453.0,49.0
1000,48480.0,48523.0,43.0
1001,48547.0,48590.0,43.0
1002,48592.0,48652.0,60.0
1003,48612.0,48661.0,49.0
1004,48625.0,48678.0,53.0
1005,48639.0,48685.0,46.0
1006,48720.0,48774.0,54.0
1007,48748.0,48814.0,66.0
1008,48756.0,48815.0,59.0
1009,48762.0,48818.0,56.0
1010,48786.0,48831.0,45.0
1011,48897.0,48950.0,53.0
1012,48929.0,48975.0,46.0
1013,48950.0,48992.0,42.0
1014,48980.0,49024.0,44.0
1015,49083.0,49126.0,43.0
1016,49156.0,49206.0,50.0
1017,49166.0,49211.0,45.0
1018,49302.0,49351.0,49.0
1019,49310.0,49362.0,52.0
1020,49330.0,49373.0,43.0
1021,49461.0,49512.0,51.0
1022,49466.0,49513.0,47.0
1023,49568.0,49617.0,49.0
1024,49578.0,49628.0,50.0
1025,49594.0,49638.0,44.0
1026,49638.0,49681.0,43.0
1027,49839.0,49882.0,43.0
1028,49889.0,49932.0,43.0
1029,49947.0,50017.0,70.0
1030,49951.0,50012.0,61.0
1031,49953.0,50020.0,67.0
1032,49968.0,50029.0,61.0
1033,50017.0,50065.0,48.0
1034,50058.0,50101.0,43.0
1035,50183.0,50234.0,51.0
1036,50186.0,50238.0,52.0
1037,50205.0,50249.0,44.0
1038,50345.0,50398.0,53.0
1039,50376.0,50424.0,48.0
1040,50399.0,50442.0,43.0
1041,50485.0,50528.0,43.0
1042,50539.0,50590.0,51.0
1043,50555.0,50601.0,46.0
1044,50584.0,50630.0,46.0
1045,50620.0,50663.0,43.0
1046,50767.0,50810.0,43.0
1047,50815.0,50865.0,50.0
1048,50834.0,50888.0,54.0
1049,50843.0,50890.0,47.0
1050,50964.0,51007.0,43.0
1051,51008.0,51056.0,48.0
1052,51032.0,51079.0,47.0
1053,51072.0,51120.0,48.0
1054,51094.0,51136.0,42.0
1055,51126.0,51168.0,42.0
1056,51168.0,51215.0,47.0
1057,51191.0,51234.0,43.0
1058,51259.0,51302.0,43.0
1059,51407.0,51470.0,63.0
1060,51418.0,51483.0,65.0
1061,51422.0,51484.0,62.0
1062,51431.0,51485.0,54.0
1063,51500.0,51543.0,43.0
1064,51623.0,51671.0,48.0
1065,51647.0,51700.0,53.0
1066,51681.0,51722.0,41.0
1067,51777.0,51830.0,53.0
1068,51808.0,51863.0,55.0
1069,51823.0,51870.0,47.0
1070,51863.0,51906.0,43.0
1071,51982.0,52040.0,58.0
1072,52002.0,52069.0,67.0
1073,52021.0,52083.0,62.0
1074,52023.0,52082.0,59.0
1075,52027.0,52083.0,56.0
1076,52096.0,52139.0,43.0
1077,52146.0,52189.0,43.0
1078,52187.0,52243.0,56.0
1079,52212.0,52262.0,50.0
1080,52295.0,52338.0,43.0
1081,52379.0,52430.0,51.0
1082,52390.0,52434.0,44.0
1083,52438.0,52533.0,95.0
1084,52440.0,52538.0,98.0
1085,52440.0,52539.0,99.0
1086,52451.0,52540.0,89.0
1087,52458.0,52541.0,83.0
1088,52463.0,52550.0,87.0
1089,52524.0,52571.0,47.0
1090,52860.0,52903.0,43.0
1091,52908.0,52951.0,43.0
1092,52954.0,52997.0,43.0
1093,53000.0,53056.0,56.0
1094,53021.0,53077.0,56.0
1095,53028.0,53080.0,52.0
1096,53082.0,53128.0,46.0
1097,53100.0,53147.0,47.0
1098,53140.0,53183.0,43.0
1099,53183.0,53226.0,43.0
1100,53248.0,53300.0,52.0
1101,53250.0,53301.0,51.0
1102,53309.0,53374.0,65.0
1103,53326.0,53380.0,54.0
1104,53345.0,53403.0,58.0
1105,53354.0,53405.0,51.0
1106,53375.0,53424.0,49.0
1107,53400.0,53441.0,41.0
1108,53502.0,53545.0,43.0
1109,53559.0,53612.0,53.0
1110,53588.0,53635.0,47.0
1111,53732.0,53775.0,43.0
1112,53860.0,53908.0,48.0
1113,53875.0,53918.0,43.0
1114,54003.0,54066.0,63.0
1115,54005.0,54080.0,75.0
1116,54025.0,54085.0,60.0
1117,54027.0,54086.0,59.0
1118,54052.0,54098.0,46.0
1119,54104.0,54157.0,53.0
1120,54129.0,54176.0,47.0
1121,54175.0,54218.0,43.0
1122,54248.0,54291.0,43.0
1123,54331.0,54378.0,47.0
1124,54343.0,54387.0,44.0
1125,54467.0,54510.0,43.0
1126,54775.0,54818.0,43.0
1127,55025.0,55081.0,56.0
1128,55052.0,55118.0,66.0
1129,55062.0,55118.0,56.0
1130,55064.0,55123.0,59.0
1131,55116.0,55175.0,59.0
1132,55128.0,55182.0,54.0
1133,55145.0,55196.0,51.0
1134,55160.0,55211.0,51.0
1135,55187.0,55235.0,48.0
1136,55326.0,55372.0,46.0
1137,55344.0,55392.0,48.0
1138,55367.0,55407.0,40.0
1139,55502.0,55545.0,43.0
1140,55572.0,55615.0,43.0
1141,55647.0,55692.0,45.0
1142,55675.0,55732.0,57.0
1143,55690.0,55735.0,45.0
1144,55774.0,55824.0,50.0
1145,55782.0,55829.0,47.0
1146,55837.0,55880.0,43.0
1147,56057.0,56100.0,43.0
1148,56103.0,56146.0,43.0
1149,56164.0,56211.0,47.0
1150,56204.0,56250.0,46.0
1151,56222.0,56265.0,43.0
1152,56454.0,56506.0,52.0
1153,56459.0,56523.0,64.0
1154,56493.0,56548.0,55.0
1155,56504.0,56550.0,46.0
1156,56553.0,56601.0,48.0
1157,56577.0,56622.0,45.0
1158,56604.0,56649.0,45.0
1159,56656.0,56701.0,45.0
1160,56684.0,56730.0,46.0
1161,56734.0,56777.0,43.0
1162,56776.0,56854.0,78.0
1163,56790.0,56865.0,75.0
1164,56792.0,56864.0,72.0
1165,56795.0,56884.0,89.0
1166,56802.0,56893.0,91.0
1167,56851.0,56920.0,69.0
1168,56859.0,56921.0,62.0
1169,56868.0,56921.0,53.0
1170,57003.0,57046.0,43.0
1171,57113.0,57173.0,60.0
1172,57129.0,57180.0,51.0
1173,57143.0,57191.0,48.0
1174,57323.0,57406.0,83.0
1175,57344.0,57421.0,77.0
1176,57352.0,57420.0,68.0
1177,57357.0,57423.0,66.0
1178,57359.0,57423.0,64.0
1179,57424.0,57467.0,43.0
1180,57551.0,57599.0,48.0
1181,57568.0,57611.0,43.0
1182,57695.0,57748.0,53.0
1183,57727.0,57773.0,46.0
1184,57765.0,57839.0,74.0
1185,57777.0,57838.0,61.0
1186,57780.0,57848.0,68.0
1187,57787.0,57849.0,62.0
1188,57825.0,57876.0,51.0
1189,57869.0,57916.0,47.0
1190,57905.0,57957.0,52.0
1191,57907.0,57958.0,51.0
1192,57976.0,58019.0,43.0
1193,58123.0,58166.0,43.0
1194,58170.0,58231.0,61.0
1195,58195.0,58251.0,56.0
1196,58220.0,58271.0,51.0
1197,58228.0,58280.0,52.0
1198,58267.0,58328.0,61.0
1199,58296.0,58350.0,54.0
1200,58300.0,58351.0,51.0
1201,58351.0,58394.0,43.0
1202,58427.0,58481.0,54.0
1203,58445.0,58495.0,50.0
1204,58452.0,58500.0,48.0
1205,58567.0,58610.0,43.0
1206,58631.0,58676.0,45.0
1207,58663.0,58733.0,70.0
1208,58676.0,58746.0,70.0
1209,58681.0,58748.0,67.0
1210,58703.0,58758.0,55.0
1211,58714.0,58761.0,47.0
1212,58870.0,58918.0,48.0
1213,58890.0,58934.0,44.0
1214,58924.0,58969.0,45.0
1215,58945.0,58985.0,40.0
1216,58997.0,59050.0,53.0
1217,59028.0,59078.0,50.0
1218,59054.0,59101.0,47.0
1219,59122.0,59180.0,58.0
1220,59124.0,59181.0,57.0
1221,59141.0,59186.0,45.0
1222,59232.0,59290.0,58.0
1223,59261.0,59315.0,54.0
1224,59263.0,59316.0,53.0
1225,59357.0,59400.0,43.0
1226,59415.0,59458.0,43.0
1227,59472.0,59519.0,47.0
1228,59509.0,59550.0,41.0
1229,59562.0,59644.0,82.0
1230,59576.0,59656.0,80.0
1231,59588.0,59658.0,70.0
1232,59593.0,59662.0,69.0
1233,59595.0,59679.0,84.0
1234,59637.0,59695.0,58.0
1235,59658.0,59712.0,54.0
1236,59678.0,59727.0,49.0
1237,59703.0,59745.0,42.0
1238,59828.0,59889.0,61.0
1239,59830.0,59897.0,67.0
1240,59859.0,59915.0,56.0
1241,59866.0,59916.0,50.0
1242,59951.0,59994.0,43.0
1243,59994.0,60039.0,45.0
1244,60022.0,60083.0,61.0
1245,60045.0,60095.0,50.0
1246,60061.0,60104.0,43.0
1247,60105.0,60153.0,48.0
1248,60122.0,60165.0,43.0
1249,60226.0,60285.0,59.0
1250,60229.0,60284.0,55.0
1251,60232.0,60286.0,54.0
1252,60294.0,60337.0,43.0
1253,60509.0,60557.0,48.0
1254,60529.0,60570.0,41.0
1255,60594.0,60645.0,51.0
1256,60596.0,60646.0,50.0
1257,60645.0,60688.0,43.0
1258,60776.0,60819.0,43.0
1259,60837.0,60905.0,68.0
1260,60864.0,60954.0,90.0
1261,60869.0,60950.0,81.0
1262,60877.0,60951.0,74.0
1263,60879.0,60955.0,76.0
1264,60887.0,60955.0,68.0
1265,60999.0,61042.0,43.0
1266,61096.0,61182.0,86.0
1267,61103.0,61184.0,81.0
1268,61111.0,61181.0,70.0
1269,61117.0,61186.0,69.0
1270,61126.0,61186.0,60.0
1271,61292.0,61335.0,43.0
1272,61363.0,61406.0,43.0
1273,61419.0,61473.0,54.0
1274,61455.0,61503.0,48.0
1275,61491.0,61555.0,64.0
1276,61495.0,61556.0,61.0
1277,61497.0,61558.0,61.0
1278,61592.0,61639.0,47.0
1279,61629.0,61684.0,55.0
1280,61648.0,61697.0,49.0
1281,61650.0,61701.0,51.0
1282,61774.0,61822.0,48.0
1283,61790.0,61833.0,43.0
1284,61832.0,61875.0,43.0
1285,61880.0,61928.0,48.0
1286,61904.0,61947.0,43.0
1287,61962.0,62017.0,55.0
1288,61964.0,62018.0,54.0
1289,62007.0,62053.0,46.0
1290,62079.0,62132.0,53.0
1291,62108.0,62155.0,47.0
1292,62313.0,62364.0,51.0
1293,62353.0,62409.0,56.0
1294,62355.0,62411.0,56.0
1295,62372.0,62417.0,45.0
1296,62500.0,62543.0,43.0
1297,62550.0,62604.0,54.0
1298,62565.0,62616.0,51.0
1299,62568.0,62618.0,50.0
1300,62624.0,62669.0,45.0
1301,62651.0,62696.0,45.0
1302,62784.0,62839.0,55.0
1303,62807.0,62862.0,55.0
1304,62826.0,62884.0,58.0
1305,62835.0,62887.0,52.0
1306,62854.0,62898.0,44.0
1307,62915.0,62958.0,43.0
1308,62989.0,63032.0,43.0
1309,63126.0,63175.0,49.0
1310,63129.0,63176.0,47.0
1311,63174.0,63217.0,43.0
1312,63221.0,63264.0,43.0
1313,63297.0,63348.0,51.0
1314,63299.0,63350.0,51.0
1315,63413.0,63461.0,48.0
1316,63434.0,63475.0,41.0
1317,63638.0,63681.0,43.0
1318,63733.0,63783.0,50.0
1319,63759.0,63809.0,50.0
1320,63801.0,63846.0,45.0
1321,63813.0,63856.0,43.0
1322,63870.0,63913.0,43.0
1323,63919.0,63980.0,61.0
1324,63935.0,63991.0,56.0
1325,63948.0,64000.0,52.0
1326,63976.0,64035.0,59.0
1327,63986.0,64035.0,49.0
1328,64086.0,64129.0,43.0
1329,64139.0,64187.0,48.0
1330,64154.0,64197.0,43.0
1331,64237.0,64288.0,51.0
1332,64239.0,64290.0,51.0
1333,64336.0,64379.0,43.0
1334,64411.0,64461.0,50.0
1335,64421.0,64466.0,45.0
1336,64562.0,64605.0,43.0
1337,64615.0,64658.0,43.0
1338,64790.0,64833.0,43.0
1339,64835.0,64928.0,93.0
1340,64841.0,64929.0,88.0
1341,64845.0,64938.0,93.0
1342,64857.0,64945.0,88.0
1343,64859.0,64947.0,88.0
1344,64877.0,64947.0,70.0
1345,64911.0,64959.0,48.0
1346,64972.0,65022.0,50.0
1347,64982.0,65027.0,45.0
1348,65060.0,65103.0,43.0
1349,65341.0,65384.0,43.0
1350,65435.0,65478.0,43.0
1351,65484.0,65553.0,69.0
1352,65491.0,65550.0,59.0
1353,65496.0,65552.0,56.0
1354,65526.0,65573.0,47.0
1355,65545.0,65587.0,42.0
1356,65630.0,65680.0,50.0
1357,65633.0,65682.0,49.0
1358,65668.0,65718.0,50.0
1359,65726.0,65776.0,50.0
1360,65737.0,65785.0,48.0
1361,65778.0,65826.0,48.0
1362,65799.0,65840.0,41.0
1363,65912.0,65968.0,56.0
1364,65926.0,65985.0,59.0
1365,65953.0,66005.0,52.0
1366,65960.0,66008.0,48.0
1367,65999.0,66069.0,70.0
1368,66004.0,66064.0,60.0
1369,66016.0,66073.0,57.0
1370,66052.0,66100.0,48.0
1371,66259.0,66302.0,43.0
1372,66304.0,66347.0,43.0
1373,66358.0,66404.0,46.0
1374,66394.0,66445.0,51.0
1375,66403.0,66454.0,51.0
1376,66410.0,66458.0,48.0
1377,66480.0,66523.0,43.0
1378,66556.0,66599.0,43.0
1379,66599.0,66650.0,51.0
1380,66626.0,66676.0,50.0
1381,66639.0,66690.0,51.0
1382,66679.0,66729.0,50.0
1383,66681.0,66730.0,49.0
1384,66811.0,66854.0,43.0
1385,66913.0,67003.0,90.0
1386,66927.0,67014.0,87.0
1387,66935.0,67023.0,88.0
1388,66943.0,67026.0,83.0
1389,66945.0,67029.0,84.0
1390,67004.0,67050.0,46.0
1391,67085.0,67138.0,53.0
1392,67102.0,67153.0,51.0
1393,67111.0,67158.0,47.0
1394,67197.0,67240.0,43.0
1395,67249.0,67292.0,43.0
1396,67383.0,67431.0,48.0
1397,67399.0,67442.0,43.0
1398,67545.0,67593.0,48.0
1399,67561.0,67604.0,43.0
1400,67605.0,67648.0,43.0
1401,67688.0,67735.0,47.0
1402,67700.0,67744.0,44.0
1403,67748.0,67794.0,46.0
1404,67787.0,67831.0,44.0
1405,67914.0,67965.0,51.0
1406,67919.0,67966.0,47.0
1407,68075.0,68121.0,46.0
1408,68093.0,68136.0,43.0
1409,68142.0,68192.0,50.0
1410,68152.0,68197.0,45.0
1411,68245.0,68300.0,55.0
1412,68260.0,68320.0,60.0
1413,68275.0,68320.0,45.0
1414,68322.0,68375.0,53.0
1415,68355.0,68398.0,43.0
1416,68381.0,68428.0,47.0
1417,68594.0,68637.0,43.0
1418,68642.0,68705.0,63.0
1419,68647.0,68704.0,57.0
1420,68668.0,68717.0,49.0
1421,68685.0,68732.0,47.0
1422,68771.0,68823.0,52.0
1423,68792.0,68849.0,57.0
1424,68816.0,68870.0,54.0
1425,68823.0,68871.0,48.0
1426,68875.0,68918.0,43.0
1427,68973.0,69016.0,43.0
1428,69187.0,69251.0,64.0
1429,69195.0,69255.0,60.0
1430,69203.0,69270.0,67.0
1431,69214.0,69267.0,53.0
1432,69247.0,69295.0,48.0
1433,69271.0,69324.0,53.0
1434,69301.0,69347.0,46.0
1435,69425.0,69478.0,53.0
1436,69456.0,69504.0,48.0
1437,69473.0,69518.0,45.0
1438,69502.0,69584.0,82.0
1439,69519.0,69588.0,69.0
1440,69521.0,69595.0,74.0
1441,69551.0,69602.0,51.0
1442,69706.0,69755.0,49.0
1443,69710.0,69756.0,46.0
1444,69776.0,69830.0,54.0
1445,69794.0,69848.0,54.0
1446,69800.0,69853.0,53.0
1447,69842.0,69884.0,42.0
1448,70083.0,70126.0,43.0
1449,70132.0,70175.0,43.0
1450,70185.0,70228.0,43.0
1451,70299.0,70372.0,73.0
1452,70320.0,70388.0,68.0
1453,70331.0,70397.0,66.0
1454,70335.0,70397.0,62.0
1455,70343.0,70398.0,55.0
1456,70415.0,70458.0,43.0
1457,70499.0,70547.0,48.0
1458,70511.0,70557.0,46.0
1459,70538.0,70582.0,44.0
1460,70571.0,70629.0,58.0
1461,70594.0,70647.0,53.0
1462,70611.0,70662.0,51.0
1463,70620.0,70668.0,48.0
1464,70737.0,70788.0,51.0
1465,70775.0,70820.0,45.0
1466,70864.0,70917.0,53.0
1467,70889.0,70952.0,63.0
1468,70918.0,70981.0,63.0
1469,70932.0,70990.0,58.0
1470,70934.0,70990.0,56.0
1471,71110.0,71160.0,50.0
1472,71112.0,71162.0,50.0
1473,71209.0,71257.0,48.0
1474,71230.0,71271.0,41.0
1475,71364.0,71426.0,62.0
1476,71369.0,71430.0,61.0
1477,71396.0,71448.0,52.0
1478,71422.0,71480.0,58.0
1479,71450.0,71503.0,53.0
1480,71455.0,71517.0,62.0
1481,71484.0,71588.0,104.0
1482,71501.0,71581.0,80.0
1483,71503.0,71590.0,87.0
1484,71505.0,71592.0,87.0
1485,71518.0,71593.0,75.0
1486,71520.0,71592.0,72.0
1487,71612.0,71663.0,51.0
1488,71650.0,71700.0,50.0
1489,71667.0,71710.0,43.0
1490,71741.0,71794.0,53.0
1491,71773.0,71817.0,44.0
1492,71876.0,71919.0,43.0
1493,71966.0,72009.0,43.0
1494,72062.0,72105.0,43.0
1495,72111.0,72164.0,53.0
1496,72136.0,72188.0,52.0
1497,72162.0,72205.0,43.0
1498,72198.0,72250.0,52.0
1499,72203.0,72251.0,48.0
1500,72270.0,72325.0,55.0
1501,72282.0,72337.0,55.0
1502,72301.0,72348.0,47.0
1503,72391.0,72434.0,43.0
1504,72546.0,72589.0,43.0
1505,72603.0,72646.0,43.0
1506,72654.0,72697.0,43.0
1507,72760.0,72807.0,47.0
1508,72797.0,72842.0,45.0
1509,72832.0,72876.0,44.0
1510,72863.0,72908.0,45.0
1511,72959.0,73010.0,51.0
1512,72964.0,73011.0,47.0
1513,73013.0,73066.0,53.0
1514,73047.0,73088.0,41.0
1515,73128.0,73176.0,48.0
1516,73143.0,73186.0,43.0
1517,73224.0,73267.0,43.0
1518,73380.0,73423.0,43.0
1519,73436.0,73488.0,52.0
1520,73438.0,73493.0,55.0
1521,73485.0,73533.0,48.0
1522,73509.0,73552.0,43.0
1523,73562.0,73605.0,43.0
1524,73633.0,73676.0,43.0
1525,73723.0,73766.0,43.0
1526,73809.0,73852.0,43.0
1527,73900.0,73943.0,43.0
1528,73950.0,74004.0,54.0
1529,73986.0,74030.0,44.0
1530,74023.0,74073.0,50.0
1531,74047.0,74120.0,73.0
1532,74062.0,74121.0,59.0
1533,74079.0,74132.0,53.0
1534,74081.0,74135.0,54.0
1535,74137.0,74180.0,43.0
1536,74300.0,74343.0,43.0
1537,74593.0,74636.0,43.0
1538,74686.0,74729.0,43.0
1539,74765.0,74810.0,45.0
1540,74792.0,74837.0,45.0
1541,74866.0,74925.0,59.0
1542,74874.0,74930.0,56.0
1543,74876.0,74931.0,55.0
1544,74932.0,74985.0,53.0
1545,74962.0,75007.0,45.0
1546,75014.0,75065.0,51.0
1547,75054.0,75105.0,51.0
1548,75056.0,75107.0,51.0
1549,75104.0,75157.0,53.0
1550,75133.0,75190.0,57.0
1551,75150.0,75193.0,43.0
1552,75199.0,75242.0,43.0
1553,75264.0,75307.0,43.0
1554,75408.0,75457.0,49.0
1555,75431.0,75479.0,48.0
1556,75446.0,75505.0,59.0
1557,75478.0,75523.0,45.0
1558,75513.0,75557.0,44.0
1559,75700.0,75743.0,43.0
1560,75812.0,75859.0,47.0
1561,75852.0,75901.0,49.0
1562,75871.0,75925.0,54.0
1563,75881.0,75929.0,48.0
1564,75991.0,76034.0,43.0
1565,76032.0,76084.0,52.0
1566,76054.0,76101.0,47.0
1567,76077.0,76133.0,56.0
1568,76099.0,76148.0,49.0
1569,76120.0,76173.0,53.0
1570,76132.0,76183.0,51.0
1571,76152.0,76195.0,43.0
1572,76247.0,76290.0,43.0
1573,76315.0,76358.0,43.0
1574,76374.0,76419.0,45.0
1575,76401.0,76451.0,50.0
1576,76423.0,76464.0,41.0
1577,76464.0,76517.0,53.0
1578,76467.0,76519.0,52.0
1579,76481.0,76528.0,47.0
1580,76553.0,76596.0,43.0
1581,76707.0,76755.0,48.0
1582,76722.0,76765.0,43.0
1583,76782.0,76837.0,55.0
1584,76807.0,76867.0,60.0
1585,76824.0,76875.0,51.0
1586,76868.0,76921.0,53.0
1587,76900.0,76958.0,58.0
1588,76926.0,76993.0,67.0
1589,76935.0,76993.0,58.0
1590,76938.0,76995.0,57.0
1591,76966.0,77007.0,41.0
1592,77023.0,77071.0,48.0
1593,77028.0,77074.0,46.0
1594,77070.0,77110.0,40.0
1595,77169.0,77225.0,56.0
1596,77175.0,77226.0,51.0
1597,77212.0,77271.0,59.0
1598,77222.0,77285.0,63.0
1599,77236.0,77290.0,54.0
1600,77260.0,77310.0,50.0
1601,77357.0,77400.0,43.0
1602,77418.0,77461.0,43.0
1603,77475.0,77535.0,60.0
1604,77484.0,77540.0,56.0
1605,77486.0,77541.0,55.0
1606,77627.0,77700.0,73.0
1607,77629.0,77696.0,67.0
1608,77649.0,77702.0,53.0
1609,77651.0,77705.0,54.0
1610,77741.0,77784.0,43.0
1611,77809.0,77852.0,43.0
1612,77889.0,77941.0,52.0
1613,77905.0,77955.0,50.0
1614,77912.0,77960.0,48.0
1615,77965.0,78018.0,53.0
1616,77995.0,78041.0,46.0
1617,78025.0,78074.0,49.0
1618,78050.0,78099.0,49.0
1619,78075.0,78125.0,50.0
1620,78136.0,78179.0,43.0
1621,78199.0,78242.0,43.0
1622,78281.0,78336.0,55.0
1623,78307.0,78362.0,55.0
1624,78311.0,78363.0,52.0
1625,78405.0,78468.0,63.0
1626,78423.0,78493.0,70.0
1627,78432.0,78514.0,82.0
1628,78437.0,78518.0,81.0
1629,78453.0,78530.0,77.0
1630,78480.0,78545.0,65.0
1631,78489.0,78546.0,57.0
1632,78518.0,78564.0,46.0
1633,78563.0,78606.0,43.0
1634,78654.0,78705.0,51.0
1635,78659.0,78706.0,47.0
1636,78722.0,78770.0,48.0
1637,78744.0,78784.0,40.0
1638,78850.0,78893.0,43.0
1639,78910.0,78953.0,43.0
1640,78995.0,79045.0,50.0
1641,78997.0,79047.0,50.0
1642,79080.0,79123.0,43.0
1643,79165.0,79215.0,50.0
1644,79193.0,79244.0,51.0
1645,79204.0,79250.0,46.0
1646,79387.0,79430.0,43.0
1647,79492.0,79539.0,47.0
1648,79529.0,79572.0,43.0
1649,79561.0,79605.0,44.0
1650,79728.0,79778.0,50.0
1651,79731.0,79779.0,48.0
1652,79937.0,79980.0,43.0
1653,80005.0,80058.0,53.0
1654,80021.0,80072.0,51.0
1655,80025.0,80073.0,48.0
1656,80253.0,80298.0,45.0
1657,80288.0,80343.0,55.0
1658,80314.0,80369.0,55.0
1659,80316.0,80370.0,54.0
1660,80371.0,80425.0,54.0
1661,80379.0,80431.0,52.0
1662,80400.0,80443.0,43.0
1663,80520.0,80566.0,46.0
1664,80559.0,80612.0,53.0
1665,80575.0,80623.0,48.0
1666,80587.0,80640.0,53.0
1667,80626.0,80677.0,51.0
1668,80645.0,80688.0,43.0
1669,80686.0,80731.0,45.0
1670,80714.0,80760.0,46.0
1671,80933.0,80978.0,45.0
1672,80968.0,81008.0,40.0
1673,81041.0,81084.0,43.0
1674,81083.0,81126.0,43.0
1675,81155.0,81198.0,43.0
1676,81207.0,81250.0,43.0
1677,81381.0,81435.0,54.0
1678,81417.0,81459.0,42.0
1679,81444.0,81493.0,49.0
1680,81516.0,81567.0,51.0
1681,81535.0,81585.0,50.0
1682,81555.0,81599.0,44.0
1683,81615.0,81658.0,43.0
1684,81685.0,81730.0,45.0
1685,81720.0,81760.0,40.0
1686,81827.0,81873.0,46.0
1687,81845.0,81888.0,43.0
1688,81909.0,81964.0,55.0
1689,81943.0,81994.0,51.0
1690,81948.0,81996.0,48.0
1691,82125.0,82168.0,43.0
1692,82195.0,82248.0,53.0
1693,82204.0,82257.0,53.0
1694,82245.0,82300.0,55.0
1695,82280.0,82322.0,42.0
1696,82439.0,82486.0,47.0
1697,82476.0,82517.0,41.0
1698,82531.0,82574.0,43.0
1699,82577.0,82622.0,45.0
1700,82604.0,82654.0,50.0
1701,82626.0,82667.0,41.0
1702,82738.0,82783.0,45.0
1703,82768.0,82835.0,67.0
